pref_code,city_code,pref_name,city_name,target_area,surveyed_area,progress_rate,status,fiscal_year
01,,北海道,札幌市,,,3.0,実施中,2024
01,,北海道,函館市,,,19.0,実施中,2024
01,,北海道,小樽市,,,0.0,未着手,2024
01,,北海道,旭川市,,,18.0,実施中,2024
01,,北海道,室蘭市,,,42.0,実施中,2024
01,,北海道,釧路市,,,33.0,実施中,2024
01,,北海道,帯広市,,,1.0,実施中,2024
01,,北海道,北見市,,,58.0,実施中,2024
01,,北海道,夕張市,,,52.0,実施中,2024
01,,北海道,岩見沢市,,,84.0,実施中,2024
01,,北海道,網走市,,,82.0,実施中,2024
01,,北海道,留萌市,,,19.0,実施中,2024
01,,北海道,苫小牧市,,,2.0,実施中,2024
01,,北海道,稚内市,,,53.0,実施中,2024
01,,北海道,美唄市,,,49.0,実施中,2024
01,,北海道,芦別市,,,99.0,実施中,2024
01,,北海道,江別市,,,92.0,実施中,2024
01,,北海道,赤平市,,,44.0,実施中,2024
01,,北海道,紋別市,,,81.0,実施中,2024
01,,北海道,士別市,,,83.0,実施中,2024
01,,北海道,名寄市,,,50.0,実施中,2024
01,,北海道,三笠市,,,42.0,実施中,2024
01,,北海道,根室市,,,90.0,実施中,2024
01,,北海道,千歳市,,,61.0,実施中,2024
01,,北海道,滝川市,,,45.0,実施中,2024
01,,北海道,砂川市,,,0.0,未着手,2024
01,,北海道,歌志内市,,,14.0,実施中,2024
01,,北海道,深川市,,,85.0,実施中,2024
01,,北海道,富良野市,,,7.0,実施中,2024
01,,北海道,登別市,,,35.0,実施中,2024
01,,北海道,恵庭市,,,60.0,実施中,2024
01,,北海道,伊達市,,,85.0,実施中,2024
01,,北海道,北広島市,,,87.0,実施中,2024
01,,北海道,石狩市,,,89.0,実施中,2024
01,,北海道,北斗市,,,81.0,実施中,2024
01,,北海道,当別町,,,50.0,実施中,2024
01,,北海道,新篠津村,,,87.0,実施中,2024
01,,北海道,松前町,,,0.0,未着手,2024
01,,北海道,福島町,,,0.0,未着手,2024
01,,北海道,知内町,,,34.0,実施中,2024
01,,北海道,木古内町,,,26.0,実施中,2024
01,,北海道,七飯町,,,76.0,実施中,2024
01,,北海道,鹿部町,,,11.0,実施中,2024
01,,北海道,森町,,,6.0,実施中,2024
01,,北海道,八雲町,,,57.0,実施中,2024
01,,北海道,長万部町,,,41.0,実施中,2024
01,,北海道,江差町,,,64.0,実施中,2024
01,,北海道,上ノ国町,,,4.0,実施中,2024
01,,北海道,厚沢部町,,,93.0,実施中,2024
01,,北海道,乙部町,,,100.0,完了,2024
01,,北海道,奥尻町,,,0.0,未着手,2024
01,,北海道,今金町,,,47.0,実施中,2024
01,,北海道,せたな町,,,82.0,実施中,2024
01,,北海道,島牧村,,,100.0,完了,2024
01,,北海道,寿都町,,,64.0,実施中,2024
01,,北海道,黒松内町,,,74.0,実施中,2024
01,,北海道,蘭越町,,,61.0,実施中,2024
01,,北海道,ニセコ町,,,68.0,実施中,2024
01,,北海道,真狩村,,,83.0,実施中,2024
01,,北海道,留寿都村,,,92.0,実施中,2024
01,,北海道,喜茂別町,,,100.0,完了,2024
01,,北海道,京極町,,,94.0,実施中,2024
01,,北海道,倶知安町,,,80.0,実施中,2024
01,,北海道,共和町,,,11.0,実施中,2024
01,,北海道,岩内町,,,0.0,未着手,2024
01,,北海道,泊村,,,8.0,実施中,2024
01,,北海道,神恵内村,,,14.0,実施中,2024
01,,北海道,積丹町,,,3.0,実施中,2024
01,,北海道,古平町,,,0.0,未着手,2024
01,,北海道,仁木町,,,100.0,完了,2024
01,,北海道,余市町,,,90.0,実施中,2024
01,,北海道,赤井川村,,,100.0,完了,2024
01,,北海道,南幌町,,,97.0,実施中,2024
01,,北海道,奈井江町,,,39.0,実施中,2024
01,,北海道,上砂川町,,,0.0,未着手,2024
01,,北海道,由仁町,,,73.0,実施中,2024
01,,北海道,長沼町,,,100.0,完了,2024
01,,北海道,栗山町,,,79.0,実施中,2024
01,,北海道,月形町,,,42.0,実施中,2024
01,,北海道,浦臼町,,,76.0,実施中,2024
01,,北海道,新十津川町,,,20.0,実施中,2024
01,,北海道,妹背牛町,,,100.0,完了,2024
01,,北海道,秩父別町,,,34.0,実施中,2024
01,,北海道,雨竜町,,,54.0,実施中,2024
01,,北海道,北竜町,,,100.0,完了,2024
01,,北海道,沼田町,,,100.0,完了,2024
01,,北海道,鷹栖町,,,100.0,完了,2024
01,,北海道,東神楽町,,,53.0,実施中,2024
01,,北海道,当麻町,,,56.0,実施中,2024
01,,北海道,比布町,,,97.0,実施中,2024
01,,北海道,愛別町,,,82.0,実施中,2024
01,,北海道,上川町,,,34.0,実施中,2024
01,,北海道,東川町,,,2.0,実施中,2024
01,,北海道,美瑛町,,,87.0,実施中,2024
01,,北海道,上富良野町,,,79.0,実施中,2024
01,,北海道,中富良野町,,,88.0,実施中,2024
01,,北海道,南富良野町,,,37.0,実施中,2024
01,,北海道,占冠村,,,100.0,完了,2024
01,,北海道,和寒町,,,100.0,完了,2024
01,,北海道,剣淵町,,,96.0,実施中,2024
01,,北海道,下川町,,,100.0,完了,2024
01,,北海道,美深町,,,23.0,実施中,2024
01,,北海道,音威子府村,,,16.0,実施中,2024
01,,北海道,中川町,,,50.0,実施中,2024
01,,北海道,幌加内町,,,23.0,実施中,2024
01,,北海道,増毛町,,,43.0,実施中,2024
01,,北海道,小平町,,,81.0,実施中,2024
01,,北海道,苫前町,,,91.0,実施中,2024
01,,北海道,羽幌町,,,64.0,実施中,2024
01,,北海道,初山別村,,,83.0,実施中,2024
01,,北海道,遠別町,,,100.0,完了,2024
01,,北海道,天塩町,,,100.0,完了,2024
01,,北海道,猿払村,,,35.0,実施中,2024
01,,北海道,浜頓別町,,,69.0,実施中,2024
01,,北海道,中頓別町,,,100.0,完了,2024
01,,北海道,枝幸町,,,72.0,実施中,2024
01,,北海道,豊富町,,,85.0,実施中,2024
01,,北海道,礼文町,,,0.0,未着手,2024
01,,北海道,利尻町,,,0.0,未着手,2024
01,,北海道,利尻富士町,,,4.0,実施中,2024
01,,北海道,幌延町,,,49.0,実施中,2024
01,,北海道,美幌町,,,88.0,実施中,2024
01,,北海道,津別町,,,43.0,実施中,2024
01,,北海道,斜里町,,,91.0,実施中,2024
01,,北海道,清里町,,,100.0,完了,2024
01,,北海道,小清水町,,,99.0,実施中,2024
01,,北海道,訓子府町,,,67.0,実施中,2024
01,,北海道,置戸町,,,76.0,実施中,2024
01,,北海道,佐呂間町,,,99.0,実施中,2024
01,,北海道,遠軽町,,,100.0,完了,2024
01,,北海道,湧別町,,,99.0,実施中,2024
01,,北海道,滝上町,,,100.0,完了,2024
01,,北海道,興部町,,,62.0,実施中,2024
01,,北海道,西興部村,,,26.0,実施中,2024
01,,北海道,雄武町,,,44.0,実施中,2024
01,,北海道,大空町,,,99.0,実施中,2024
01,,北海道,豊浦町,,,76.0,実施中,2024
01,,北海道,壮瞥町,,,100.0,完了,2024
01,,北海道,白老町,,,60.0,実施中,2024
01,,北海道,厚真町,,,53.0,実施中,2024
01,,北海道,洞爺湖町,,,100.0,完了,2024
01,,北海道,安平町,,,68.0,実施中,2024
01,,北海道,むかわ町,,,87.0,実施中,2024
01,,北海道,日高町,,,95.0,実施中,2024
01,,北海道,平取町,,,91.0,実施中,2024
01,,北海道,新冠町,,,74.0,実施中,2024
01,,北海道,浦河町,,,56.0,実施中,2024
01,,北海道,様似町,,,28.0,実施中,2024
01,,北海道,えりも町,,,35.0,実施中,2024
01,,北海道,新ひだか町,,,100.0,完了,2024
01,,北海道,音更町,,,93.0,実施中,2024
01,,北海道,士幌町,,,100.0,完了,2024
01,,北海道,上士幌町,,,75.0,実施中,2024
01,,北海道,鹿追町,,,81.0,実施中,2024
01,,北海道,新得町,,,95.0,実施中,2024
01,,北海道,清水町,,,80.0,実施中,2024
01,,北海道,芽室町,,,97.0,実施中,2024
01,,北海道,中札内村,,,94.0,実施中,2024
01,,北海道,更別村,,,100.0,完了,2024
01,,北海道,大樹町,,,84.0,実施中,2024
01,,北海道,広尾町,,,73.0,実施中,2024
01,,北海道,幕別町,,,42.0,実施中,2024
01,,北海道,池田町,,,71.0,実施中,2024
01,,北海道,豊頃町,,,61.0,実施中,2024
01,,北海道,本別町,,,0.0,未着手,2024
01,,北海道,足寄町,,,70.0,実施中,2024
01,,北海道,陸別町,,,86.0,実施中,2024
01,,北海道,浦幌町,,,37.0,実施中,2024
01,,北海道,釧路町,,,89.0,実施中,2024
01,,北海道,厚岸町,,,59.0,実施中,2024
01,,北海道,浜中町,,,88.0,実施中,2024
01,,北海道,標茶町,,,77.0,実施中,2024
01,,北海道,弟子屈町,,,87.0,実施中,2024
01,,北海道,鶴居村,,,97.0,実施中,2024
01,,北海道,白糠町,,,51.0,実施中,2024
01,,北海道,別海町,,,92.0,実施中,2024
01,,北海道,中標津町,,,100.0,完了,2024
01,,北海道,標津町,,,65.0,実施中,2024
01,,北海道,羅臼町,,,66.0,実施中,2024
02,,青森県,青森市,,,59.0,実施中,2024
02,,青森県,弘前市,,,91.0,実施中,2024
02,,青森県,八戸市,,,77.0,実施中,2024
02,,青森県,黒石市,,,100.0,完了,2024
02,,青森県,五所川原市,,,100.0,完了,2024
02,,青森県,十和田市,,,100.0,完了,2024
02,,青森県,三沢市,,,81.0,実施中,2024
02,,青森県,むつ市,,,90.0,実施中,2024
02,,青森県,つがる市,,,100.0,完了,2024
02,,青森県,平川市,,,100.0,完了,2024
02,,青森県,平内町,,,100.0,完了,2024
02,,青森県,今別町,,,100.0,完了,2024
02,,青森県,蓬田村,,,100.0,完了,2024
02,,青森県,外ヶ浜町,,,97.0,実施中,2024
02,,青森県,鰺ヶ沢町,,,100.0,完了,2024
02,,青森県,深浦町,,,100.0,完了,2024
02,,青森県,西目屋村,,,100.0,完了,2024
02,,青森県,藤崎町,,,100.0,完了,2024
02,,青森県,大鰐町,,,100.0,完了,2024
02,,青森県,田舎館村,,,100.0,完了,2024
02,,青森県,板柳町,,,100.0,完了,2024
02,,青森県,鶴田町,,,100.0,完了,2024
02,,青森県,中泊町,,,98.0,実施中,2024
02,,青森県,野辺地町,,,100.0,完了,2024
02,,青森県,七戸町,,,93.0,実施中,2024
02,,青森県,六戸町,,,100.0,完了,2024
02,,青森県,横浜町,,,100.0,完了,2024
02,,青森県,東北町,,,99.0,実施中,2024
02,,青森県,六ヶ所村,,,100.0,完了,2024
02,,青森県,おいらせ町,,,100.0,完了,2024
02,,青森県,大間町,,,100.0,完了,2024
02,,青森県,東通村,,,95.0,実施中,2024
02,,青森県,風間浦村,,,100.0,完了,2024
02,,青森県,佐井村,,,100.0,完了,2024
02,,青森県,三戸町,,,100.0,完了,2024
02,,青森県,五戸町,,,100.0,完了,2024
02,,青森県,田子町,,,100.0,完了,2024
02,,青森県,南部町,,,100.0,完了,2024
02,,青森県,階上町,,,100.0,完了,2024
02,,青森県,新郷村,,,100.0,完了,2024
03,,岩手県,盛岡市,,,64.0,実施中,2024
03,,岩手県,宮古市,,,47.0,実施中,2024
03,,岩手県,大船渡市,,,100.0,完了,2024
03,,岩手県,花巻市,,,100.0,完了,2024
03,,岩手県,北上市,,,60.0,実施中,2024
03,,岩手県,久慈市,,,100.0,完了,2024
03,,岩手県,遠野市,,,95.0,実施中,2024
03,,岩手県,一関市,,,100.0,完了,2024
03,,岩手県,陸前高田市,,,100.0,完了,2024
03,,岩手県,釜石市,,,72.0,実施中,2024
03,,岩手県,二戸市,,,100.0,完了,2024
03,,岩手県,八幡平市,,,94.0,実施中,2024
03,,岩手県,奥州市,,,60.0,実施中,2024
03,,岩手県,滝沢市,,,78.0,実施中,2024
03,,岩手県,雫石町,,,95.0,実施中,2024
03,,岩手県,葛巻町,,,100.0,完了,2024
03,,岩手県,岩手町,,,100.0,完了,2024
03,,岩手県,紫波町,,,100.0,完了,2024
03,,岩手県,矢巾町,,,100.0,完了,2024
03,,岩手県,西和賀町,,,100.0,完了,2024
03,,岩手県,金ケ崎町,,,77.0,実施中,2024
03,,岩手県,平泉町,,,100.0,完了,2024
03,,岩手県,住田町,,,100.0,完了,2024
03,,岩手県,大槌町,,,48.0,実施中,2024
03,,岩手県,山田町,,,55.0,実施中,2024
03,,岩手県,岩泉町,,,100.0,完了,2024
03,,岩手県,田野畑村,,,100.0,完了,2024
03,,岩手県,普代村,,,100.0,完了,2024
03,,岩手県,軽米町,,,100.0,完了,2024
03,,岩手県,野田村,,,100.0,完了,2024
03,,岩手県,九戸村,,,100.0,完了,2024
03,,岩手県,洋野町,,,100.0,完了,2024
03,,岩手県,一戸町,,,100.0,完了,2024
04,,宮城県,仙台市,,,30.0,実施中,2024
04,,宮城県,石巻市,,,96.0,実施中,2024
04,,宮城県,塩竈市,,,100.0,完了,2024
04,,宮城県,気仙沼市,,,95.0,実施中,2024
04,,宮城県,白石市,,,94.0,実施中,2024
04,,宮城県,名取市,,,98.0,実施中,2024
04,,宮城県,角田市,,,100.0,完了,2024
04,,宮城県,多賀城市,,,79.0,実施中,2024
04,,宮城県,岩沼市,,,94.0,実施中,2024
04,,宮城県,登米市,,,99.0,実施中,2024
04,,宮城県,栗原市,,,100.0,完了,2024
04,,宮城県,東松島市,,,93.0,実施中,2024
04,,宮城県,大崎市,,,100.0,完了,2024
04,,宮城県,富谷市,,,89.0,実施中,2024
04,,宮城県,蔵王町,,,92.0,実施中,2024
04,,宮城県,七ヶ宿町,,,77.0,実施中,2024
04,,宮城県,大河原町,,,100.0,完了,2024
04,,宮城県,村田町,,,100.0,完了,2024
04,,宮城県,柴田町,,,98.0,実施中,2024
04,,宮城県,川崎町,,,80.0,実施中,2024
04,,宮城県,丸森町,,,100.0,完了,2024
04,,宮城県,亘理町,,,100.0,完了,2024
04,,宮城県,山元町,,,100.0,完了,2024
04,,宮城県,松島町,,,91.0,実施中,2024
04,,宮城県,七ヶ浜町,,,100.0,完了,2024
04,,宮城県,利府町,,,100.0,完了,2024
04,,宮城県,大和町,,,87.0,実施中,2024
04,,宮城県,大郷町,,,100.0,完了,2024
04,,宮城県,大衡村,,,72.0,実施中,2024
04,,宮城県,色麻町,,,81.0,実施中,2024
04,,宮城県,加美町,,,100.0,完了,2024
04,,宮城県,涌谷町,,,90.0,実施中,2024
04,,宮城県,美里町,,,87.0,実施中,2024
04,,宮城県,女川町,,,100.0,完了,2024
04,,宮城県,南三陸町,,,98.0,実施中,2024
05,,秋田県,秋田市,,,32.0,実施中,2024
05,,秋田県,能代市,,,37.0,実施中,2024
05,,秋田県,横手市,,,42.0,実施中,2024
05,,秋田県,大館市,,,51.0,実施中,2024
05,,秋田県,男鹿市,,,81.0,実施中,2024
05,,秋田県,湯沢市,,,23.0,実施中,2024
05,,秋田県,鹿角市,,,68.0,実施中,2024
05,,秋田県,由利本荘市,,,89.0,実施中,2024
05,,秋田県,潟上市,,,83.0,実施中,2024
05,,秋田県,大仙市,,,73.0,実施中,2024
05,,秋田県,北秋田市,,,91.0,実施中,2024
05,,秋田県,にかほ市,,,100.0,完了,2024
05,,秋田県,仙北市,,,47.0,実施中,2024
05,,秋田県,小坂町,,,58.0,実施中,2024
05,,秋田県,上小阿仁村,,,89.0,実施中,2024
05,,秋田県,藤里町,,,17.0,実施中,2024
05,,秋田県,三種町,,,81.0,実施中,2024
05,,秋田県,八峰町,,,20.0,実施中,2024
05,,秋田県,五城目町,,,99.0,実施中,2024
05,,秋田県,八郎潟町,,,86.0,実施中,2024
05,,秋田県,井川町,,,100.0,完了,2024
05,,秋田県,大潟村,,,100.0,完了,2024
05,,秋田県,美郷町,,,98.0,実施中,2024
05,,秋田県,羽後町,,,20.0,実施中,2024
05,,秋田県,東成瀬村,,,100.0,完了,2024
06,,山形県,山形市,,,23.0,実施中,2024
06,,山形県,米沢市,,,7.0,実施中,2024
06,,山形県,鶴岡市,,,53.0,実施中,2024
06,,山形県,酒田市,,,70.0,実施中,2024
06,,山形県,新庄市,,,94.0,実施中,2024
06,,山形県,寒河江市,,,59.0,実施中,2024
06,,山形県,上山市,,,6.0,実施中,2024
06,,山形県,村山市,,,59.0,実施中,2024
06,,山形県,長井市,,,43.0,実施中,2024
06,,山形県,天童市,,,13.0,実施中,2024
06,,山形県,東根市,,,32.0,実施中,2024
06,,山形県,尾花沢市,,,44.0,実施中,2024
06,,山形県,南陽市,,,7.0,実施中,2024
06,,山形県,山辺町,,,99.0,実施中,2024
06,,山形県,中山町,,,99.0,実施中,2024
06,,山形県,河北町,,,100.0,完了,2024
06,,山形県,西川町,,,68.0,実施中,2024
06,,山形県,朝日町,,,96.0,実施中,2024
06,,山形県,大江町,,,99.0,実施中,2024
06,,山形県,大石田町,,,65.0,実施中,2024
06,,山形県,金山町,,,99.0,実施中,2024
06,,山形県,最上町,,,100.0,完了,2024
06,,山形県,舟形町,,,98.0,実施中,2024
06,,山形県,真室川町,,,100.0,完了,2024
06,,山形県,大蔵村,,,100.0,完了,2024
06,,山形県,鮭川村,,,100.0,完了,2024
06,,山形県,戸沢村,,,93.0,実施中,2024
06,,山形県,高畠町,,,27.0,実施中,2024
06,,山形県,川西町,,,16.0,実施中,2024
06,,山形県,小国町,,,14.0,実施中,2024
06,,山形県,白鷹町,,,37.0,実施中,2024
06,,山形県,飯豊町,,,17.0,実施中,2024
06,,山形県,三川町,,,93.0,実施中,2024
06,,山形県,庄内町,,,86.0,実施中,2024
06,,山形県,遊佐町,,,93.0,実施中,2024
07,,福島県,福島市,,,45.0,実施中,2024
07,,福島県,会津若松市,,,37.0,実施中,2024
07,,福島県,郡山市,,,48.0,実施中,2024
07,,福島県,いわき市,,,68.0,実施中,2024
07,,福島県,白河市,,,99.0,実施中,2024
07,,福島県,須賀川市,,,90.0,実施中,2024
07,,福島県,喜多方市,,,36.0,実施中,2024
07,,福島県,相馬市,,,99.0,実施中,2024
07,,福島県,二本松市,,,98.0,実施中,2024
07,,福島県,田村市,,,100.0,完了,2024
07,,福島県,南相馬市,,,100.0,完了,2024
07,,福島県,伊達市,,,53.0,実施中,2024
07,,福島県,本宮市,,,100.0,完了,2024
07,,福島県,桑折町,,,93.0,実施中,2024
07,,福島県,国見町,,,100.0,完了,2024
07,,福島県,川俣町,,,98.0,実施中,2024
07,,福島県,大玉村,,,81.0,実施中,2024
07,,福島県,鏡石町,,,100.0,完了,2024
07,,福島県,天栄村,,,45.0,実施中,2024
07,,福島県,下郷町,,,13.0,実施中,2024
07,,福島県,檜枝岐村,,,100.0,完了,2024
07,,福島県,只見町,,,12.0,実施中,2024
07,,福島県,南会津町,,,13.0,実施中,2024
07,,福島県,北塩原村,,,18.0,実施中,2024
07,,福島県,西会津町,,,0.0,未着手,2024
07,,福島県,磐梯町,,,24.0,実施中,2024
07,,福島県,猪苗代町,,,33.0,実施中,2024
07,,福島県,会津坂下町,,,62.0,実施中,2024
07,,福島県,湯川村,,,95.0,実施中,2024
07,,福島県,柳津町,,,3.0,実施中,2024
07,,福島県,三島町,,,1.0,実施中,2024
07,,福島県,金山町,,,2.0,実施中,2024
07,,福島県,昭和村,,,1.0,実施中,2024
07,,福島県,会津美里町,,,21.0,実施中,2024
07,,福島県,西郷村,,,90.0,実施中,2024
07,,福島県,泉崎村,,,73.0,実施中,2024
07,,福島県,中島村,,,65.0,実施中,2024
07,,福島県,矢吹町,,,90.0,実施中,2024
07,,福島県,棚倉町,,,100.0,完了,2024
07,,福島県,矢祭町,,,100.0,完了,2024
07,,福島県,塙町,,,60.0,実施中,2024
07,,福島県,鮫川村,,,100.0,完了,2024
07,,福島県,石川町,,,99.0,実施中,2024
07,,福島県,玉川村,,,100.0,完了,2024
07,,福島県,平田村,,,100.0,完了,2024
07,,福島県,浅川町,,,100.0,完了,2024
07,,福島県,古殿町,,,98.0,実施中,2024
07,,福島県,三春町,,,100.0,完了,2024
07,,福島県,小野町,,,100.0,完了,2024
07,,福島県,広野町,,,95.0,実施中,2024
07,,福島県,楢葉町,,,100.0,完了,2024
07,,福島県,富岡町,,,100.0,完了,2024
07,,福島県,川内村,,,100.0,完了,2024
07,,福島県,大熊町,,,100.0,完了,2024
07,,福島県,双葉町,,,100.0,完了,2024
07,,福島県,浪江町,,,97.0,実施中,2024
07,,福島県,葛尾村,,,100.0,完了,2024
07,,福島県,新地町,,,90.0,実施中,2024
07,,福島県,飯舘村,,,93.0,実施中,2024
08,,茨城県,水戸市,,,76.0,実施中,2024
08,,茨城県,日立市,,,90.0,実施中,2024
08,,茨城県,土浦市,,,81.0,実施中,2024
08,,茨城県,古河市,,,49.0,実施中,2024
08,,茨城県,石岡市,,,80.0,実施中,2024
08,,茨城県,結城市,,,58.0,実施中,2024
08,,茨城県,龍ケ崎市,,,54.0,実施中,2024
08,,茨城県,下妻市,,,68.0,実施中,2024
08,,茨城県,常総市,,,29.0,実施中,2024
08,,茨城県,常陸太田市,,,92.0,実施中,2024
08,,茨城県,高萩市,,,45.0,実施中,2024
08,,茨城県,北茨城市,,,23.0,実施中,2024
08,,茨城県,笠間市,,,93.0,実施中,2024
08,,茨城県,取手市,,,16.0,実施中,2024
08,,茨城県,牛久市,,,100.0,完了,2024
08,,茨城県,つくば市,,,51.0,実施中,2024
08,,茨城県,ひたちなか市,,,39.0,実施中,2024
08,,茨城県,鹿嶋市,,,21.0,実施中,2024
08,,茨城県,潮来市,,,24.0,実施中,2024
08,,茨城県,守谷市,,,25.0,実施中,2024
08,,茨城県,常陸大宮市,,,100.0,完了,2024
08,,茨城県,那珂市,,,100.0,完了,2024
08,,茨城県,筑西市,,,61.0,実施中,2024
08,,茨城県,坂東市,,,41.0,実施中,2024
08,,茨城県,稲敷市,,,34.0,実施中,2024
